SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1065,3,2,Rural,1995,81614.1867832215
2995,5,3,Urban,1973,338184.665970267
1730,4,2,Suburb,2007,149889.07864456
1567,3,2,Suburb,1980,173657.761252885
1656,3,2,Urban,1961,159542.186912615
1403,4,2,Urban,2006,214096.776838545
2748,4,1,Suburb,2001,346800.832710128
2629,2,3,Urban,2008,265110.297398494
1617,2,1,Urban,1954,133828.40511786
1595,2,1,Urban,1982,151424.82251265
1647,4,1,Rural,2004,206442.622824876
1145,4,2,Urban,1994,112827.440448168
1760,4,2,Rural,2018,174815.794357557
2553,2,2,Suburb,1956,320114.151861024
2425,4,3,Rural,2021,322572.556553554
1124,4,3,Rural,1985,184634.043175771
2537,5,3,Suburb,1963,217819.478908916
2355,3,2,Rural,1953,158219.85476301
1479,3,2,Suburb,1973,147391.800100333
2001,4,2,Rural,1985,227687.094255656
1711,2,1,Urban,2010,146479.230496053
2970,5,1,Rural,1957,413067.597871496
2673,5,2,Rural,1982,302255.82318363
1714,3,1,Urban,2011,200578.949188861
2421,5,2,Rural,1972,265238.918852435
2817,5,2,Suburb,1965,332386.26927008
1814,5,1,Suburb,1967,278574.277901765
2053,4,2,Rural,1990,151160.600834791
1055,3,3,Suburb,1969,186776.344020162
2654,3,3,Rural,1956,314251.927782265
2961,2,1,Suburb,1950,336278.033802505
1131,4,2,Urban,1990,208277.659797241
1230,5,2,Urban,1990,164982.663020706
1394,4,2,Urban,2017,63523.63627186
2175,5,1,Rural,1984,331945.962956949
2525,5,2,Urban,1954,249473.414747941
1981,2,3,Suburb,1965,172033.450345498
1962,2,3,Rural,1992,275717.087151415
1932,2,3,Urban,1977,255143.295550555
2529,5,1,Suburb,1951,302337.20553016
2409,5,3,Rural,1963,223010.428306104
1907,4,3,Urban,1977,218558.663491938
1532,3,1,Rural,2002,238433.881758257
1964,5,2,Rural,2013,130845.744860569
2990,4,2,Suburb,2013,389022.497045386
1447,4,2,Rural,1988,192622.875143208
2603,5,3,Suburb,1994,252871.709568985
1125,5,2,Rural,2002,253546.015139346
1554,2,3,Rural,1963,112007.927067081
1693,2,2,Suburb,1988,138101.027849915
1488,2,3,Suburb,1975,126292.958221386
1611,4,1,Rural,2005,92918.7397994099
1890,2,3,Urban,1979,241694.241180468
1445,5,1,Rural,2005,132626.719002273
2493,2,1,Rural,1993,218471.29969293
2372,5,1,Rural,2004,248211.918752663
1507,5,2,Suburb,1985,190147.333317366
1456,3,2,Suburb,1962,163032.270566094
1985,3,2,Suburb,1991,192122.264297822
2931,2,1,Suburb,1983,369423.096757503
2775,5,1,Rural,2002,279785.843548242
1384,3,3,Suburb,1951,156048.048044087
1711,4,3,Suburb,1975,261957.077602095
1928,3,1,Suburb,1977,177201.986717774
2471,2,1,Rural,2008,212850.161650117
2651,4,2,Urban,1994,274056.565239853
2138,4,2,Rural,2014,252778.315165979
1451,5,3,Suburb,2002,223462.331149583
1653,5,1,Rural,2002,192285.533300008
2142,5,2,Urban,2020,142014.066273244
2116,5,2,Rural,1952,233798.364171227
2933,3,3,Urban,1998,358994.298893214
1520,2,2,Suburb,2016,193291.331400616
2608,2,3,Suburb,1990,241043.641407526
1537,5,2,Rural,1964,130891.503729105
2456,3,1,Suburb,1984,267332.244433213
2774,3,2,Suburb,2012,282574.011009574
2897,3,3,Suburb,1964,288262.817413251
1144,2,1,Suburb,1951,267865.040118511
2091,5,2,Urban,1995,267822.167462382
1699,3,3,Suburb,2010,121604.655637727
2901,3,2,Rural,1973,368163.787860759
1130,5,3,Rural,1993,167266.73079235
1732,3,3,Urban,1954,247819.755339811
2304,2,3,Rural,2005,228174.850843373
2812,4,2,Urban,2003,337068.929213401
2675,2,2,Urban,1973,309564.722607212
2589,5,3,Urban,1997,276800.440534517
1512,5,3,Suburb,1971,165626.630782311
1639,2,3,Rural,1968,194422.499240358
1000,4,3,Suburb,1963,189249.505666723
2708,5,3,Urban,1971,295577.683166594
2965,5,3,Rural,1960,442920.658165586
1431,2,3,Suburb,1991,190833.334784892
1390,4,3,Rural,1983,253685.13953045
2289,4,2,Rural,2002,240274.213803959
1398,4,1,Rural,1950,136804.961960558
1807,5,1,Suburb,1963,203660.004708538
2279,4,2,Urban,2007,296297.892735745
1394,2,3,Urban,1960,134101.045601204
1951,5,2,Urban,1999,169269.325194301
1173,4,3,Urban,1952,192313.512367097
2068,3,1,Suburb,1961,156931.447861531
1854,4,2,Rural,1990,162489.516502224
2164,4,1,Rural,2019,246115.192995421
1538,5,2,Urban,1955,170995.753753191
1744,2,2,Rural,1964,230587.737400739
1720,3,1,Suburb,1960,168437.500946755
1049,5,1,Urban,1959,225610.904240833
2084,4,1,Suburb,1996,234212.505834434
1242,5,3,Suburb,2017,167303.653520359
2292,5,1,Urban,1971,348693.977537905
2163,3,1,Urban,1977,295531.09948792
2180,4,1,Suburb,1972,293706.213996216
1596,5,2,Suburb,1982,252029.032706069
2619,2,3,Rural,1957,291068.935499672
1275,3,2,Urban,1985,114354.156962752
2054,5,3,Urban,2015,194272.454479101
1007,3,1,Rural,1980,49151.2581778972
2815,5,2,Rural,1978,316942.999865837
1714,5,2,Rural,1954,195235.427020888
2958,5,3,Suburb,2018,287849.861623172
1032,2,3,Rural,1972,43907.7790399892
1809,2,1,Urban,1986,252764.551148617
2678,2,1,Rural,1987,242017.662688731
2475,5,1,Rural,2002,212428.457270878
2472,2,2,Rural,1985,201650.110648004
1927,3,1,Urban,2012,254584.468196551
2930,2,1,Urban,2019,258713.997155216
1861,3,1,Rural,1999,178561.476227255
1036,4,2,Suburb,2011,130469.78573026
2682,4,3,Suburb,2011,295029.704902281
2970,2,2,Suburb,1978,282609.42197325
2763,2,1,Suburb,1973,281662.540507734
1033,3,3,Suburb,1985,121785.617549313
1454,5,2,Urban,1959,160753.100684967
1443,3,1,Urban,1956,189660.721588467
2260,4,2,Suburb,1987,220173.386356055
1211,5,2,Urban,1998,157383.438892664
2844,3,1,Suburb,1954,332319.359432931
2163,2,1,Rural,1998,175514.066697536
1701,4,3,Suburb,1999,192180.125544506
1607,4,3,Urban,1996,164227.022660907
2729,2,3,Rural,1958,389631.907340545
1981,3,1,Suburb,1952,211794.479826448
1360,2,2,Rural,1957,140703.025641144
1303,3,3,Suburb,2007,212535.656309257
1295,4,1,Suburb,1969,104253.253514363
1151,2,3,Urban,1965,168417.203334318
2969,4,1,Rural,1961,310618.26157924
2246,4,2,Rural,1951,282664.31475367
2219,5,1,Rural,2003,232929.726838784
1599,2,3,Suburb,2016,128355.422692687
2322,4,1,Rural,1974,230301.752663913
2552,3,2,Suburb,1958,226002.792744419
2511,2,3,Urban,1995,255699.363379598
1210,3,3,Urban,1980,158370.437053227
1231,3,2,Suburb,1970,88636.2853152654
1869,3,1,Urban,2020,195820.761178022
1694,2,2,Rural,1992,222505.491496345
2697,3,2,Suburb,1986,347168.471976649
1366,2,2,Rural,1979,201398.776619267
1480,5,1,Suburb,1996,70576.7488452066
2605,3,3,Urban,1983,336458.212379027
1571,2,2,Rural,1953,237516.839087574
2202,3,1,Urban,1955,241651.983351457
2507,4,3,Urban,1989,252031.341711003
2612,3,1,Rural,1968,169285.694808119
2518,4,2,Urban,1959,301335.048407685
2992,4,2,Urban,1983,312132.09914821
2570,3,1,Rural,1965,170024.664593394
1929,3,1,Rural,2016,243137.789427886
2039,4,2,Suburb,1965,199145.388618123
1465,5,1,Rural,1980,192931.906289205
2425,2,2,Suburb,1972,254618.52252306
1293,3,1,Rural,1987,164347.989374279
1170,4,3,Rural,2018,72005.021484449
2055,2,1,Rural,1974,203357.532256928
1262,3,3,Urban,2018,25692.4351593552
2238,2,1,Suburb,2001,254871.629948523
1557,4,1,Rural,2015,277103.281473354
1188,3,3,Rural,2015,223292.485319615
1785,5,2,Suburb,2017,194895.194420846
1582,2,3,Urban,1983,157991.844434847
2001,3,1,Rural,2021,162474.060247241
2831,2,2,Suburb,2015,264183.462503361
1599,2,2,Rural,1964,227948.887506376
1845,3,1,Rural,2021,234775.742140758
2969,3,3,Urban,2013,309840.57122165
2284,3,2,Urban,1982,268636.974689321
2205,4,3,Suburb,1950,298527.516474821
2528,3,2,Rural,1997,244418.511403004
1341,2,1,Urban,2017,156075.097605158
1953,3,2,Rural,1951,163200.973818022
1021,4,1,Suburb,1954,128750.211821068
2097,4,1,Suburb,2019,272485.349819435
2625,3,1,Suburb,2006,224463.319227413
2870,2,2,Urban,1976,281894.311460724
1165,4,3,Suburb,1998,89497.7191632329
1233,2,3,Urban,1981,148824.882428828
2398,5,2,Urban,1966,179577.64899942
2456,4,3,Urban,1985,256430.716843321
1640,5,3,Urban,1966,226392.042878299
2357,4,3,Suburb,2011,157732.308765181
2827,2,1,Urban,1964,332953.982662977
1606,5,2,Suburb,1963,309246.603098642
1539,2,2,Urban,2010,157621.144299062
2889,4,1,Rural,2015,306999.828038292
2058,2,2,Urban,1977,144523.417987145
2467,5,1,Rural,2009,249927.976026762
2254,3,3,Suburb,1955,268929.088670996
1317,3,1,Rural,1991,174555.080054299
1342,4,1,Suburb,1953,146863.860938661
2453,3,3,Suburb,1958,251960.047490694
2899,4,2,Rural,1967,275795.585303813
1978,2,3,Rural,1953,201624.464699738
1636,2,1,Urban,1954,162613.868135528
2489,5,2,Suburb,2012,250838.055607701
1078,5,1,Suburb,2015,230838.055607701
1892,3,2,Rural,2017,172454.459975657
1572,2,3,Urban,1989,153323.092980091
1448,5,2,Suburb,2005,178024.567674773
2752,3,3,Urban,2003,292783.460970152
1281,4,2,Urban,2017,185114.702915906
1674,5,1,Urban,1981,282289.60841979
1056,5,2,Suburb,2015,266781.017178795
2998,3,2,Urban,2021,389877.561983208
1190,5,3,Urban,1985,87994.2166759621
1643,3,3,Rural,2007,202452.286851204
2486,5,2,Rural,2021,309031.137336675
1041,2,1,Urban,1973,166697.697667755
2509,2,2,Urban,1989,265428.525690148
2196,2,2,Suburb,2018,169843.116132193
1678,5,1,Urban,1963,113864.746765479
2273,3,3,Suburb,1990,227225.059475518
2533,2,2,Urban,1974,316720.404787534
1501,4,2,Rural,2002,191706.251065409
2216,5,2,Suburb,1997,185011.098768537
1789,3,3,Urban,1974,254078.193738272
2930,5,1,Urban,1993,382270.564141052
1749,3,1,Suburb,1995,109352.676020855
1741,3,1,Rural,2010,188549.357253312
1164,5,2,Urban,2017,184916.476162484
1754,4,3,Suburb,1968,134602.760253668
1089,4,1,Suburb,1969,168142.880781878
2714,5,2,Urban,1976,300438.737922449
1986,2,2,Urban,1972,264864.307691853
2081,2,2,Rural,1988,224868.958375452
2996,3,1,Urban,1996,409240.399119592
2286,2,3,Rural,1993,233841.716032264
1647,5,3,Suburb,1996,197060.545659437
1749,5,2,Urban,1988,159320.666475896
1818,4,2,Urban,2011,228122.966666767
1242,2,2,Rural,1991,170137.879034053
1662,2,2,Urban,1997,241553.938898542
1857,3,2,Rural,2007,236561.981950837
2899,5,3,Urban,1975,346941.09396407
2782,5,3,Urban,1956,215737.320166961
1218,5,1,Urban,2014,188270.453485985
1008,4,2,Rural,2021,66742.9630676526
1429,4,3,Urban,2004,148622.745479315
2829,4,3,Suburb,2012,237205.138599877
2902,5,1,Rural,1967,307307.876560234
1012,5,1,Urban,2003,170317.748075987
2798,2,3,Rural,2010,374942.607806039
1906,5,1,Urban,2005,190354.013716475
1969,5,3,Suburb,1975,208925.209353038
2248,4,1,Suburb,1985,212762.378411254
2766,2,3,Rural,1956,324331.747387248
1689,5,3,Suburb,1980,145821.9171402
2782,3,3,Urban,1971,231520.925330643
2090,4,2,Urban,2012,305057.987050821
2832,3,2,Suburb,1992,182510.75460807
2692,2,3,Urban,1989,292207.76961953
1676,4,1,Urban,1951,132478.258141307
2526,2,2,Urban,2002,323391.257175423
1183,5,2,Urban,1981,187515.956914511
2004,4,2,Urban,1950,214160.970522569
1207,2,2,Urban,2017,29991.6654883253
1527,2,1,Suburb,1987,124441.598162206
2323,2,1,Urban,1994,239736.405991145
1817,3,2,Suburb,1953,237257.218169318
2002,4,2,Rural,1990,257868.584556491
2264,2,1,Suburb,1997,268687.820246994
1454,4,1,Rural,1960,86549.3556478996
2998,5,1,Suburb,2010,300361.186108943
2765,5,3,Suburb,2019,278028.315106469
1901,2,1,Rural,1957,191094.719081007
2553,4,2,Urban,1968,288104.055053926
2682,2,1,Urban,1954,355368.117477004
1243,2,2,Suburb,1974,119496.827733518
2586,3,3,Rural,1958,297934.587625939
2985,4,2,Rural,2014,377740.305958596
1770,3,1,Urban,1996,130676.90637412
1237,2,3,Suburb,2015,153160.931173831
2269,3,3,Rural,1993,284636.201385098
1344,3,1,Urban,1991,96820.5600892781
2507,3,3,Suburb,1974,334517.823614657
1309,5,2,Urban,1961,179609.226144451
2584,5,1,Suburb,1978,350272.340160455
2307,3,3,Urban,1961,315556.401032325
1037,4,2,Urban,2020,144835.840840722
2819,5,2,Rural,1988,287793.797821914
1031,3,3,Suburb,2004,164630.335113418
2266,2,1,Urban,1988,109871.362500613
2576,5,2,Urban,2001,239558.121079438
1291,2,3,Urban,1978,144575.515310253
2638,3,1,Urban,1991,298249.579309128
1291,3,1,Rural,1961,284103.186247624
2642,3,2,Urban,1980,335605.519632238
1757,2,1,Rural,1987,310464.72001919
2405,5,2,Urban,1984,258675.577319837
2622,3,1,Suburb,2010,234377.144446178
1577,4,2,Rural,2004,162018.912832247
2161,3,3,Suburb,1964,236064.798229334
2861,5,1,Suburb,1965,226073.007210171
2223,5,2,Suburb,1968,253094.932044483
2358,4,1,Rural,2007,265311.101976451
1604,3,3,Urban,1978,87906.455377414
1446,5,1,Suburb,1979,173077.71504002
2371,5,3,Urban,2005,195612.725691671
1277,5,1,Urban,2002,143564.85988485
1993,2,1,Urban,1974,242250.13418067
1531,5,3,Urban,2021,103770.515726265
2824,5,3,Rural,1963,294030.270547045
2422,2,2,Urban,1967,312516.033208428
2414,3,2,Urban,1957,288779.51400311
1983,4,3,Rural,1981,232887.240923683
1601,2,1,Rural,2004,192409.276311529
1561,2,3,Urban,1964,116355.938681701
2033,2,2,Rural,1967,179984.029956711
1590,5,2,Urban,1961,184372.092011156
2572,3,1,Urban,1963,254595.681671494
1058,3,2,Suburb,2007,155277.040755371
2111,3,1,Suburb,1968,258026.602338946
1458,4,3,Suburb,1987,159275.734893889
1103,3,1,Urban,2013,185273.881804056
1830,4,2,Rural,1996,157983.919249939
1788,5,2,Urban,2017,232192.546584057
1103,3,2,Suburb,1977,208661.723596618
2277,4,2,Urban,1970,318109.483150159
1741,5,1,Rural,1985,121489.974171674
2358,5,1,Rural,1951,316778.245531166
2486,4,1,Urban,1966,211450.54312725
2572,5,1,Rural,2014,163569.837173417
1300,5,3,Rural,1976,187929.412698411
1653,3,1,Suburb,1991,229834.253252115
1554,4,1,Suburb,1956,111122.340537271
1627,5,1,Urban,2015,267414.535042013
2364,2,2,Urban,2014,242175.589136836
2515,2,1,Rural,1993,220815.161176701
2107,5,3,Rural,1967,262814.728676137
1928,3,1,Rural,1980,247027.091209302
2282,2,3,Urban,2003,293369.946749754
1359,3,2,Suburb,1991,119423.22912825
1086,5,2,Rural,2015,157903.916155182
1427,4,1,Urban,1959,175936.352807119
1366,5,3,Urban,1957,108058.068491973
1342,5,2,Urban,2020,114469.078678322
1346,2,3,Urban,1954,181099.699904364
2826,4,2,Urban,1959,288815.134060122
2944,3,2,Suburb,1974,339354.569573108
1095,3,3,Rural,1957,187619.338347675
2278,4,3,Rural,2004,265968.134856565
2877,3,1,Rural,1979,354686.851091446
2159,2,2,Urban,2000,251450.135277056
2271,5,3,Suburb,1979,328714.293505804
2522,3,1,Urban,1959,312788.737529052
1883,2,3,Urban,1993,262501.292593028
2981,3,2,Suburb,1960,312871.336789925
1485,2,3,Suburb,1995,140929.409181493
2425,3,1,Suburb,1994,278322.019553327
1603,3,3,Rural,1988,156519.904905317
1411,4,3,Rural,2000,243365.671589733
2994,4,3,Suburb,2015,347455.099248506
2931,2,3,Urban,2012,347968.56896128
1447,4,1,Rural,1972,164162.113565842
1246,5,2,Suburb,1954,184037.577979848
1769,4,2,Suburb,2014,66189.4949073703
1698,2,2,Rural,1981,244275.864248784
1420,4,1,Suburb,1996,35211.3844596758
1123,2,1,Suburb,1998,86765.5489301144
2283,5,3,Urban,1958,268578.60688468
2192,2,2,Rural,2004,260904.215849674
1940,2,2,Suburb,1961,296595.070442987
1876,5,2,Urban,2012,217667.549815126
2134,5,1,Urban,1956,277133.996762944
2313,2,3,Rural,1978,205610.802059331
2622,3,3,Rural,1992,349627.342422673
1012,3,2,Rural,1957,116033.271480178
2286,2,1,Urban,2017,210517.590513466
1799,4,1,Urban,2013,213399.104334098
2046,2,3,Rural,2004,228481.322887952
1944,2,3,Rural,1978,263746.180530079
1199,4,1,Suburb,1997,248372.869554228
2265,5,1,Rural,1988,225722.637601211
2262,2,1,Rural,1998,118308.419174929
1302,3,3,Rural,1961,237259.239792593
2188,5,3,Urban,2017,305587.750312951
1737,5,3,Rural,2004,241918.018990577
1175,2,2,Rural,1999,144843.165853994
2052,3,1,Rural,1969,272982.826178532
1676,4,2,Rural,1955,158130.942296931
1534,4,1,Suburb,2000,215571.474209458
2317,4,1,Urban,1986,227261.332687864
1476,3,2,Suburb,1981,270929.7171604
1382,5,3,Rural,2020,144498.502261341
1555,5,2,Suburb,2009,120621.613279052
2796,2,1,Rural,1990,328166.988033803
2715,5,3,Suburb,1979,349119.250798634
2319,5,2,Suburb,1968,275767.482075056
2674,4,3,Rural,1971,269840.464048832
1333,4,2,Urban,2009,119160.90845747
2271,4,2,Urban,1978,352280.010773465
2264,5,3,Rural,1991,251681.301505852
2129,2,3,Urban,2003,173950.093663121
1897,5,3,Rural,1999,168662.693775863
1930,2,3,Suburb,1967,236138.392998943
1684,5,2,Suburb,1957,218850.991721017
1560,3,3,Suburb,1956,120423.602340518
1122,5,2,Rural,2006,110855.904978453
2058,3,3,Suburb,1986,257124.158921616
1617,2,2,Rural,1983,227868.968730661
1987,5,2,Urban,1989,270500.223722113
1839,5,2,Rural,1984,206339.171747883
1415,2,3,Urban,1954,169138.610274056
1707,4,1,Rural,2020,205587.531270926
2644,4,1,Rural,1956,278170.60104027
1636,3,3,Urban,1961,217093.347598062
2350,5,1,Rural,1989,274439.431658319
2318,4,1,Suburb,2012,319442.619357802
2455,2,3,Urban,1991,259905.082968173
1346,2,1,Urban,1997,92308.9423609792
1036,5,3,Suburb,1955,104194.661456765
2723,3,1,Urban,1957,300995.070463432
1511,2,2,Rural,1958,107819.868308794
1848,5,2,Suburb,1950,218440.955176119
2993,3,2,Rural,2005,342445.512682512
2923,4,2,Urban,1988,319771.12571226
1534,5,2,Suburb,1982,119408.775252239
1909,3,2,Urban,2020,201342.13201981
1772,2,3,Rural,2011,238003.335256499
2729,4,3,Suburb,1963,279122.679948337
2901,2,1,Suburb,1966,319259.668420286
1663,2,2,Rural,2000,153909.824921061
2041,4,2,Rural,1955,214298.059857342
1026,5,1,Urban,1964,149001.580190178
1535,5,3,Suburb,2013,146768.004042543
2052,5,2,Urban,1980,315322.474810152
2674,2,3,Urban,1988,314809.900437602
2007,2,3,Urban,1997,190927.488438714
1657,5,3,Urban,1954,160847.786469265
2658,5,3,Suburb,1987,350266.519384378
1639,4,2,Urban,1978,303641.57961993
2903,2,3,Rural,1957,288507.496043859
2140,3,2,Urban,1989,89419.2272249518
2155,5,1,Suburb,1980,233893.497285973
2312,5,1,Suburb,1979,310246.29649902
2741,2,1,Suburb,1981,253283.721126337
2259,5,3,Rural,2013,284743.583425482
1041,5,1,Suburb,1988,78710.5120647683
2183,2,3,Urban,1950,296730.540748084
2787,5,2,Suburb,1999,297117.488400162
2714,4,1,Suburb,1969,318386.661622103
2148,3,3,Rural,1991,282022.730426222
2283,2,2,Urban,2004,277790.695242653
2299,4,3,Rural,1964,316003.832625504
1212,2,3,Suburb,1952,145815.886176803
2986,2,2,Rural,1953,282908.046109791
2496,2,2,Urban,1967,265370.259289602
1835,3,1,Urban,1961,90581.3795853025
1701,4,3,Urban,1962,262027.715405313
2593,3,1,Urban,1968,295378.55651485
2454,2,3,Urban,2000,338559.381293257
2738,5,3,Rural,1984,305247.750748217
1079,3,1,Urban,2007,184232.554319438
1954,5,1,Rural,2016,220395.861035882
2251,2,3,Suburb,1953,257129.158809869
1901,5,2,Urban,1959,217930.247816844
2118,3,3,Rural,1995,238852.220729119
1423,4,1,Suburb,1979,135249.323438156
2996,5,3,Urban,2010,448410.892790342
1918,3,3,Urban,2020,241829.771570472
2971,4,2,Suburb,1975,436871.028625666
1515,2,2,Urban,1994,184638.646692105
1164,4,2,Suburb,1991,136366.805593284
2449,2,1,Suburb,1999,270098.709290671
1996,3,2,Urban,2019,248408.069316932
2835,3,3,Suburb,1960,390325.834193055
1992,4,2,Suburb,1991,187271.503826436
1892,3,1,Urban,1972,323534.710536035
2015,3,1,Rural,2006,151500.927084054
2065,2,1,Rural,1994,138245.35360961
2820,3,1,Suburb,2006,341295.378847633
1740,5,2,Suburb,1990,193504.82189469
2426,2,3,Suburb,1976,237796.268900328
1754,5,3,Rural,1967,170162.074139328
2747,4,3,Urban,2000,342688.641760341
1415,5,3,Urban,1980,137128.687745719
2323,3,1,Rural,2018,250765.215836662
2078,4,3,Rural,2013,223538.169007722
1335,3,1,Urban,1981,93064.7517866795
2924,4,3,Suburb,1979,361266.932596431
1880,4,3,Urban,1958,95229.3771451497
2453,2,3,Urban,2012,257698.396895522
1971,5,3,Suburb,2015,329791.722460216
1684,3,3,Urban,1965,180478.572059245
2812,4,1,Rural,1956,363736.335662846
2357,2,2,Urban,1999,169897.235562693
1740,4,2,Rural,1976,198628.286087797
2429,5,1,Urban,1993,230330.972434453
1029,4,3,Rural,2012,45121.5451233938
2558,5,1,Urban,1989,327495.401277024
2540,4,1,Rural,1993,266747.912507238
1574,5,2,Urban,1961,195557.143288222
1220,3,1,Suburb,1987,63612.3080899394
1826,5,3,Suburb,1984,180807.049780072
1593,5,1,Suburb,1970,219640.106920087
2517,3,2,Suburb,1985,210843.462468071
1753,5,3,Urban,1996,139920.273424248
2276,4,2,Suburb,1956,335982.293770326
2587,4,3,Rural,2001,197021.920050903
2344,4,3,Rural,1975,268138.111937555
2062,3,2,Suburb,1992,300274.144178863
2020,5,2,Suburb,2013,221331.524970979
